ts_utc,ts_local,open,high,low,close,volume
2025-08-06 00:15:00+10:00,2025-08-06 00:15:00,3427.6,3429.9,3427.4,3429.1,325
2025-08-06 00:16:00+10:00,2025-08-06 00:16:00,3429.1,3430.7,3429.0,3430.7,296
2025-08-06 00:17:00+10:00,2025-08-06 00:17:00,3430.8,3431.1,3430.1,3431.0,253
2025-08-06 00:18:00+10:00,2025-08-06 00:18:00,3430.9,3431.6,3429.7,3431.2,314
2025-08-06 00:19:00+10:00,2025-08-06 00:19:00,3431.2,3432.1,3430.6,3431.4,247
2025-08-06 00:20:00+10:00,2025-08-06 00:20:00,3431.3,3431.9,3430.9,3431.8,153
2025-08-06 00:21:00+10:00,2025-08-06 00:21:00,3431.6,3432.0,3430.4,3430.9,183
2025-08-06 00:22:00+10:00,2025-08-06 00:22:00,3430.6,3431.0,3429.9,3430.5,200
2025-08-06 00:23:00+10:00,2025-08-06 00:23:00,3430.6,3433.4,3430.5,3433.4,534
2025-08-06 00:24:00+10:00,2025-08-06 00:24:00,3433.4,3436.9,3433.2,3436.7,1095
2025-08-06 00:25:00+10:00,2025-08-06 00:25:00,3436.8,3437.1,3434.8,3435.1,899
2025-08-06 00:26:00+10:00,2025-08-06 00:26:00,3435.1,3435.7,3433.6,3434.0,384
2025-08-06 00:27:00+10:00,2025-08-06 00:27:00,3434.2,3435.2,3433.7,3433.8,228
2025-08-06 00:28:00+10:00,2025-08-06 00:28:00,3434.1,3434.6,3433.4,3433.9,224
2025-08-06 00:29:00+10:00,2025-08-06 00:29:00,3434.2,3435.3,3433.9,3434.5,165
2025-08-06 00:30:00+10:00,2025-08-06 00:30:00,3434.3,3435.4,3433.7,3434.8,268
2025-08-06 00:31:00+10:00,2025-08-06 00:31:00,3435.0,3435.0,3433.3,3433.8,374
2025-08-06 00:32:00+10:00,2025-08-06 00:32:00,3433.9,3436.2,3433.7,3434.8,354
2025-08-06 00:33:00+10:00,2025-08-06 00:33:00,3435.1,3436.5,3434.7,3436.1,211
2025-08-06 00:34:00+10:00,2025-08-06 00:34:00,3436.0,3436.9,3435.8,3436.8,221
2025-08-06 00:35:00+10:00,2025-08-06 00:35:00,3436.8,3438.1,3436.0,3437.4,687
2025-08-06 00:36:00+10:00,2025-08-06 00:36:00,3437.4,3437.5,3435.5,3436.5,325
2025-08-06 00:37:00+10:00,2025-08-06 00:37:00,3436.7,3437.3,3436.3,3436.8,183
2025-08-06 00:38:00+10:00,2025-08-06 00:38:00,3436.9,3437.5,3436.7,3436.7,160
2025-08-06 00:39:00+10:00,2025-08-06 00:39:00,3436.9,3437.2,3436.5,3437.2,135
2025-08-06 00:40:00+10:00,2025-08-06 00:40:00,3437.1,3438.4,3436.4,3436.4,309
2025-08-06 00:41:00+10:00,2025-08-06 00:41:00,3436.5,3437.3,3436.4,3437.1,119
2025-08-06 00:42:00+10:00,2025-08-06 00:42:00,3437.0,3437.7,3436.4,3437.0,172
2025-08-06 00:43:00+10:00,2025-08-06 00:43:00,3436.9,3437.7,3436.0,3437.7,226
2025-08-06 00:44:00+10:00,2025-08-06 00:44:00,3437.5,3439.2,3437.3,3438.7,466
2025-08-06 00:45:00+10:00,2025-08-06 00:45:00,3438.6,3438.9,3437.7,3437.7,251
2025-08-06 00:46:00+10:00,2025-08-06 00:46:00,3437.6,3439.0,3437.2,3438.0,252
2025-08-06 00:47:00+10:00,2025-08-06 00:47:00,3438.0,3438.8,3437.1,3438.3,215
2025-08-06 00:48:00+10:00,2025-08-06 00:48:00,3438.0,3438.3,3436.7,3436.9,185
2025-08-06 00:49:00+10:00,2025-08-06 00:49:00,3437.0,3438.2,3436.7,3437.9,204
2025-08-06 00:50:00+10:00,2025-08-06 00:50:00,3437.9,3438.9,3437.7,3438.5,213
2025-08-06 00:51:00+10:00,2025-08-06 00:51:00,3438.7,3440.0,3438.1,3438.5,866
2025-08-06 00:52:00+10:00,2025-08-06 00:52:00,3438.6,3438.7,3437.7,3438.5,258
2025-08-06 00:53:00+10:00,2025-08-06 00:53:00,3438.4,3439.5,3438.4,3439.0,168
2025-08-06 00:54:00+10:00,2025-08-06 00:54:00,3439.2,3440.6,3439.2,3440.5,465
2025-08-06 00:55:00+10:00,2025-08-06 00:55:00,3440.5,3440.7,3439.7,3439.8,220
2025-08-06 00:56:00+10:00,2025-08-06 00:56:00,3439.8,3440.9,3439.2,3439.6,296
2025-08-06 00:57:00+10:00,2025-08-06 00:57:00,3439.6,3440.4,3439.4,3440.3,140
2025-08-06 00:58:00+10:00,2025-08-06 00:58:00,3440.2,3440.6,3439.9,3440.2,184
2025-08-06 00:59:00+10:00,2025-08-06 00:59:00,3440.2,3440.5,3439.4,3439.6,171
2025-08-06 01:00:00+10:00,2025-08-06 01:00:00,3439.7,3439.9,3438.6,3438.9,299
2025-08-06 01:01:00+10:00,2025-08-06 01:01:00,3439.0,3440.8,3438.9,3440.6,275
2025-08-06 01:02:00+10:00,2025-08-06 01:02:00,3440.7,3441.1,3439.7,3440.5,263
2025-08-06 01:03:00+10:00,2025-08-06 01:03:00,3440.6,3440.6,3440.0,3440.3,126
2025-08-06 01:04:00+10:00,2025-08-06 01:04:00,3440.4,3440.8,3439.1,3439.9,183
2025-08-06 01:05:00+10:00,2025-08-06 01:05:00,3439.7,3440.5,3439.6,3440.2,164
2025-08-06 01:06:00+10:00,2025-08-06 01:06:00,3440.3,3441.5,3440.3,3440.8,293
2025-08-06 01:07:00+10:00,2025-08-06 01:07:00,3440.9,3441.7,3440.9,3441.4,168
2025-08-06 01:08:00+10:00,2025-08-06 01:08:00,3441.5,3441.5,3440.2,3440.7,113
2025-08-06 01:09:00+10:00,2025-08-06 01:09:00,3440.4,3441.0,3439.8,3440.8,162
2025-08-06 01:10:00+10:00,2025-08-06 01:10:00,3440.7,3441.0,3439.9,3440.0,104
2025-08-06 01:11:00+10:00,2025-08-06 01:11:00,3440.0,3440.0,3439.1,3439.5,118
2025-08-06 01:12:00+10:00,2025-08-06 01:12:00,3439.5,3440.2,3439.2,3439.6,167
2025-08-06 01:13:00+10:00,2025-08-06 01:13:00,3439.5,3439.9,3439.2,3439.5,120
2025-08-06 01:14:00+10:00,2025-08-06 01:14:00,3439.6,3440.8,3439.5,3440.8,82
2025-08-06 01:15:00+10:00,2025-08-06 01:15:00,3440.8,3440.9,3440.0,3440.2,99
2025-08-06 01:16:00+10:00,2025-08-06 01:16:00,3440.3,3441.5,3440.3,3441.3,96
2025-08-06 01:17:00+10:00,2025-08-06 01:17:00,3441.2,3441.5,3440.8,3441.5,55
2025-08-06 01:18:00+10:00,2025-08-06 01:18:00,3441.5,3442.1,3441.2,3441.7,217
2025-08-06 01:19:00+10:00,2025-08-06 01:19:00,3441.7,3442.4,3441.5,3442.2,282
2025-08-06 01:20:00+10:00,2025-08-06 01:20:00,3441.9,3442.2,3441.3,3441.8,108
2025-08-06 01:21:00+10:00,2025-08-06 01:21:00,3441.9,3442.0,3441.0,3441.4,132
2025-08-06 01:22:00+10:00,2025-08-06 01:22:00,3441.3,3441.5,3440.7,3440.8,104
2025-08-06 01:23:00+10:00,2025-08-06 01:23:00,3440.9,3441.0,3440.3,3440.7,98
2025-08-06 01:24:00+10:00,2025-08-06 01:24:00,3440.5,3440.7,3439.8,3440.2,104
2025-08-06 01:25:00+10:00,2025-08-06 01:25:00,3440.0,3440.0,3438.1,3439.0,413
2025-08-06 01:26:00+10:00,2025-08-06 01:26:00,3439.1,3439.7,3438.9,3439.6,162
2025-08-06 01:27:00+10:00,2025-08-06 01:27:00,3439.6,3440.2,3439.4,3440.1,135
2025-08-06 01:28:00+10:00,2025-08-06 01:28:00,3440.0,3440.6,3439.3,3439.6,183
2025-08-06 01:29:00+10:00,2025-08-06 01:29:00,3439.7,3439.9,3439.0,3439.1,72
